,kmin,kmax,k,P,N_modes
68,0.11416547703145302,0.11573627335824792,0.11494743451411817,2034.9807639999997,8773.44
69,0.11573627335824792,0.11730706968504281,0.11651371077074332,2007.876808,8268.08
70,0.11730706968504281,0.11887786601183777,0.11809691547759067,1983.047488,9356.16
71,0.11887786601183777,0.12044866233863262,0.1196761773217728,1946.1246560000002,8744.88
72,0.12044866233863262,0.12201945866542753,0.1212291297390016,1931.033472,9571.2
73,0.12201945866542753,0.12359025499222243,0.12279158894983473,1907.5154119999997,9257.84
74,0.12359025499222243,0.12516105131901736,0.1243673251153838,1890.1783920000005,10224.96
75,0.12516105131901736,0.12673184764581225,0.1259269551253203,1862.1659399999999,9651.76
76,0.12673184764581225,0.1283026439726071,0.12750345922700188,1852.915808,10878.08
77,0.1283026439726071,0.129873440299402,0.12908585477483622,1821.094416,10189.36
78,0.129873440299402,0.13144423662619692,0.13065747671716202,1800.1319079999998,11289.76
79,0.13144423662619692,0.13301503295299186,0.1322106162045369,1760.3356560000002,10556.4
80,0.13301503295299186,0.13458582927978668,0.13379526396095257,1742.080564,12124.16
81,0.13458582927978668,0.1361566256065816,0.1353824205747024,1714.473884,11151.6
82,0.1361566256065816,0.13772742193337653,0.13694002824917623,1688.49874,12322.56
83,0.13772742193337653,0.1392982182601715,0.13850748600676954,1655.1095200000002,11762.16
84,0.1392982182601715,0.14086901458696632,0.14009444612439625,1620.5651639999999,13227.2
85,0.14086901458696632,0.14243981091376118,0.14167609229500835,1591.6361039999997,12206.64
86,0.14243981091376118,0.1440106072405561,0.14322943579031944,1563.332836,13389.12
87,0.1440106072405561,0.14558140356735091,0.14478839662646067,1534.24108,12755.12
88,0.14558140356735091,0.14715219989414594,0.14635276751475856,1505.5328359999996,14120.64
89,0.14715219989414594,0.14872299622094076,0.14792009259707423,1465.681472,13470.0
90,0.14872299622094076,0.15029379254773562,0.1494895069555135,1439.6066320000004,14632.64
91,0.15029379254773562,0.1518645888745305,0.15105374906630056,1412.837328,13998.96
92,0.1518645888745305,0.15343538520132546,0.15263005531279628,1383.2317759999996,15455.52
93,0.15343538520132546,0.15500618152812037,0.15420473161451295,1361.4168,14676.72
94,0.15500618152812037,0.15657697785491523,0.1557915524278992,1329.93306,16176.32
95,0.15657697785491523,0.1581477741817101,0.15735936825843397,1300.843392,14961.84
96,0.1581477741817101,0.15971857050850505,0.15892125400084336,1278.6700640000004,16744.32
97,0.15971857050850505,0.16128936683529996,0.16050257334139156,1256.9865600000003,15933.68
98,0.16128936683529996,0.16286016316209484,0.16208311069928738,1232.33028,17415.36
99,0.16286016316209484,0.1644309594888897,0.1636474773930281,1215.2580880000003,16264.56
100,0.1644309594888897,0.16600175581568458,0.16521716480680457,1198.419252,18147.84
101,0.16600175581568458,0.16757255214247954,0.166809473239319,1182.2505399999998,17372.08
102,0.16757255214247954,0.16914334846927442,0.16838054716041703,1160.8361200000002,18441.28
103,0.16914334846927442,0.17071414479606933,0.1699354211815605,1146.9753680000001,17670.0
104,0.17071414479606933,0.1722849411228642,0.17150000116669126,1131.27118,19211.84
105,0.1722849411228642,0.17385573744965913,0.17307602737783637,1120.38138,18708.72
106,0.17385573744965913,0.17542653377645404,0.1746383576984914,1107.9753480000002,19653.12
107,0.17542653377645404,0.17699733010324892,0.17620949812448614,1089.467576,19534.0
108,0.17699733010324892,0.17856812643004386,0.17779069682929094,1082.355496,20611.84
109,0.17856812643004386,0.18013892275683877,0.1793534664816244,1070.395176,19772.56
110,0.18013892275683877,0.18170971908363368,0.18091614735199696,1058.225472,21405.44
111,0.18170971908363368,0.18328051541042856,0.18249172877148037,1048.8148920000003,20710.64
112,0.18328051541042856,0.1848513117372234,0.18406421347881605,1038.7715696,22080.96
113,0.1848513117372234,0.18642210806401827,0.1856195277762417,1029.7355804000001,21101.04
114,0.18642210806401827,0.18799290439081312,0.18719733610092285,1018.0442144000001,23280.0
115,0.18799290439081312,0.18956370071760809,0.18877918785102824,1009.0378819999999,22032.88
116,0.18956370071760809,0.1911344970444029,0.19034788028917024,999.2896612000001,23712.64
117,0.1911344970444029,0.1927052933711979,0.19191330037315701,990.4497623999999,22690.48
118,0.1927052933711979,0.19427608969799276,0.19349460873725755,978.3613028000001,24806.08
119,0.19427608969799276,0.1958468860247877,0.19506243900042036,968.1850463999998,23187.76
120,0.1958468860247877,0.19741768235158258,0.19661165052368326,955.7527476000002,25089.92
121,0.19741768235158258,0.1989884786783775,0.19819226426387945,946.8626360000001,24734.64
122,0.1989884786783775,0.20055927500517232,0.19976629400951523,933.2578739999997,25762.88
123,0.20055927500517232,0.20213007133196714,0.2013224699201588,923.2331936,25036.72
124,0.20213007133196714,0.20370086765876208,0.20289817973948612,913.4316387999997,27177.92
125,0.20370086765876208,0.20527166398555696,0.20449036066498025,900.8362096000002,26334.96
126,0.20527166398555696,0.2068424603123519,0.20606185793849519,888.3645167999999,27350.24
127,0.2068424603123519,0.20841325663914684,0.2076156207321845,876.9553539999999,26612.72
128,0.20841325663914684,0.20998405296594178,0.20919923620478048,864.6498576000001,29061.76
129,0.20998405296594178,0.21155484929273666,0.21077682641997592,854.5570528,27321.52
130,0.21155484929273666,0.21312564561953157,0.2123363337009025,844.9219287999997,29314.24
131,0.21312564561953157,0.2146964419463264,0.21390483484228376,833.7809531999999,28431.92
132,0.2146964419463264,0.21626723827312136,0.2154897919106131,820.4674248,30758.4
133,0.21626723827312136,0.2178380345999162,0.2170616389636865,810.252396,28874.48
134,0.2178380345999162,0.21940883092671112,0.21862331130539012,801.1455544000002,31289.92
135,0.21940883092671112,0.22097962725350606,0.2201924985623134,789.8849224,29866.8
136,0.22097962725350606,0.22255042358030097,0.2217572789911527,780.8981035999999,32024.96
137,0.22255042358030097,0.2241212199070959,0.22331897049453547,772.8162048000002,30780.72
138,0.2241212199070959,0.22569201623389076,0.2248946040378915,764.441188,33282.24
139,0.22569201623389076,0.22726281256068565,0.22646501370423647,755.5345763999998,31549.36
140,0.22726281256068565,0.2288336088874805,0.22802867016398826,746.2417323999999,33955.84
141,0.2288336088874805,0.23040440521427544,0.2296083463498135,737.6945428,33126.96
142,0.23040440521427544,0.2319752015410703,0.23119578131395677,728.4911216,35151.68
143,0.2319752015410703,0.23354599786786523,0.23277013208891867,724.3633124,33544.72
144,0.23354599786786523,0.23511679419466017,0.2343319743323789,715.4643771999998,35597.12
145,0.23511679419466017,0.2366875905214551,0.23591064746634519,706.3493156000001,34996.4
146,0.2366875905214551,0.23825838684824993,0.23748528776288538,699.8261355999999,36573.12
147,0.23825838684824993,0.23982918317504487,0.23905389909732405,695.385162,35660.4
148,0.23982918317504487,0.24139997950183972,0.2406256859898251,687.277272,37637.76
149,0.24139997950183972,0.24297077582863458,0.24219746883148827,683.5667952,36533.36
150,0.24297077582863458,0.24454157215542938,0.24375995339494724,675.903924,38325.12
151,0.24454157215542938,0.24611236848222431,0.2453236582271761,670.4864180000001,37570.16
152,0.24611236848222431,0.2476831648090191,0.24689660528848267,664.7524663999998,39518.08
153,0.2476831648090191,0.24925396113581413,0.24846192563630592,659.0813712,38329.52
154,0.24925396113581413,0.2508247574626091,0.2500234112268079,652.622546,40350.72
155,0.2508247574626091,0.25239555378940404,0.2515881901891934,648.6242643999999,39438.96
156,0.25239555378940404,0.25396635011619895,0.25316615039657575,643.7514784,41962.88
157,0.25396635011619895,0.2555371464429938,0.2547356429211562,637.9959640000001,40218.16
158,0.2555371464429938,0.25710794276978866,0.2563087813554856,632.448248,43035.2
159,0.25710794276978866,0.25867873909658345,0.25788725663422846,625.6914024000001,41465.52
160,0.25867873909658345,0.26024953542337836,0.25946206323755666,621.6156976000001,44011.04
161,0.26024953542337836,0.2618203317501732,0.2610323748498519,615.14003,42292.4
162,0.2618203317501732,0.26339112807696824,0.2626015617646077,609.9132624000001,44741.44
163,0.26339112807696824,0.2649619244037632,0.2641687824938042,605.7115699999999,43377.2
164,0.2649619244037632,0.2665327207305581,0.2657419075622528,599.7309516,46265.28
165,0.2665327207305581,0.26810351705735297,0.26731749808165395,592.3563264,44488.56
166,0.26810351705735297,0.2696743133841479,0.26889194425970375,587.4547156000001,47174.4
167,0.2696743133841479,0.27124510971094273,0.2704671885993394,583.2799511999999,45693.36
168,0.27124510971094273,0.2728159060377376,0.27203545374989363,577.5337983999999,47936.0
169,0.2728159060377376,0.27438670236453244,0.27360524975095957,572.4801396,46691.76
170,0.27438670236453244,0.27595749869132735,0.27517404391404715,565.9584308,49061.12
171,0.27595749869132735,0.2775282950181224,0.27673771686201476,563.0725227999999,47511.28
172,0.2775282950181224,0.2790990913449173,0.27830663649187054,557.4803984000001,50377.28
173,0.2790990913449173,0.2806698876717122,0.27988194568566116,553.3221971999999,49101.36
174,0.2806698876717122,0.2822406839985071,0.28146009597839355,547.2641119999998,51751.04
175,0.2822406839985071,0.28381148032530196,0.28303121925720753,542.3203788000001,49763.76
176,0.28381148032530196,0.2853822766520968,0.28460464014796966,538.0135236,52802.88
177,0.2853822766520968,0.28695307297889167,0.2861743750961077,532.6332372,50877.2
178,0.28695307297889167,0.2885238693056865,0.28774423633862617,529.0571100000001,54065.28
179,0.2885238693056865,0.29009466563248143,0.2893230162961565,524.3627308,52325.68
180,0.29009466563248143,0.2916654619592764,0.2908930013375215,519.9167131999999,54781.76
181,0.2916654619592764,0.29323625828607125,0.2924557783921153,515.2122399999998,53079.92
182,0.29323625828607125,0.29480705461286627,0.2940218788211592,511.4391592,56131.2
183,0.29480705461286627,0.2963778509396612,0.29559594900483455,506.9348292,54588.72
184,0.2963778509396612,0.297948647266456,0.297156405926629,503.6007464,56623.04
185,0.297948647266456,0.29951944359325083,0.2987215679755225,498.3949496,56066.16
186,0.29951944359325083,0.3010902399200457,0.300291504014741,495.4323595999999,57997.44
187,0.3010902399200457,0.3026610362468406,0.30185943730188824,490.627904,57243.44
188,0.3026610362468406,0.3042318325736355,0.30342955842145236,488.10917,59376.0
189,0.3042318325736355,0.30580262890043053,0.30500199270393125,484.73981119999996,58578.48
190,0.30580262890043053,0.30737342522722544,0.3065868709721891,480.5348351999999,61438.08
191,0.30737342522722544,0.30894422155402035,0.3081609201632087,477.1414428000002,59253.52
192,0.30894422155402035,0.31051501788081526,0.30972879029305056,473.3468792,62104.96
193,0.31051501788081526,0.3120858142076101,0.3112978731054465,470.3466068,60395.76
194,0.3120858142076101,0.3136566105344049,0.3128724603091143,467.0210063999998,63899.84
195,0.3136566105344049,0.31522740686119977,0.3144406131310867,463.53794120000003,61353.2
196,0.31522740686119977,0.3167982031879946,0.3160087618941912,460.90171039999996,64912.0
197,0.3167982031879946,0.3183689995147895,0.31758343666033434,457.2632948000001,63019.44
198,0.3183689995147895,0.31993979584158455,0.31915575010319563,453.5237411999999,66273.92
199,0.31993979584158455,0.3215105921683795,0.32072447250447456,450.799838,63944.88
200,0.3215105921683795,0.3230813884951744,0.32229881274589367,448.1223004,67879.68
201,0.3230813884951744,0.3246521848219692,0.3238721074067169,444.6036868,65283.44
202,0.3246521848219692,0.32622298114876414,0.32543085966960883,441.0874407999999,68002.56
203,0.32622298114876414,0.327793777475559,0.3270012946333089,439.6783796,67305.52
204,0.327793777475559,0.3293645738023539,0.3285821092990372,435.48340559999997,70423.04
205,0.3293645738023539,0.3309353701291487,0.33015308701453927,432.4208864,67823.6
206,0.3309353701291487,0.3325061664559436,0.331717583025545,430.1340656,71020.8
207,0.3325061664559436,0.33407696278273863,0.33328800279698506,426.3476056000001,69549.68
208,0.33407696278273863,0.3356477591095336,0.33485991693911815,423.8802244000001,72792.48
209,0.3356477591095336,0.3372185554363284,0.3364335485886049,420.3320004,71042.48
210,0.3372185554363284,0.3387893517631233,0.3380036255034105,417.33199679999996,73563.52
211,0.3387893517631233,0.34036014808991816,0.33956621061552594,415.60379960000006,71811.12
212,0.34036014808991816,0.3419309444167131,0.3411406278613019,412.0531624000001,76112.96
213,0.3419309444167131,0.343501740743508,0.34272075237809296,409.41342920000005,73614.0
214,0.343501740743508,0.3450725370703027,0.3442946883680394,406.13490679999995,76800.0
215,0.3450725370703027,0.34664333339709763,0.34585283859072424,402.8137239999999,73771.44
216,0.34664333339709763,0.3482141297238927,0.3474180322420337,401.53354399999995,78608.0
217,0.3482141297238927,0.34978492605068756,0.34899512393170595,398.87595999999996,76311.6
218,0.34978492605068756,0.35135572237748247,0.3505654509454817,395.90029280000005,79530.24
219,0.35135572237748247,0.3529265187042774,0.3521305562336972,393.0919828,77218.48
220,0.3529265187042774,0.35449731503107224,0.35370046039022235,390.7249712,81113.92
221,0.35449731503107224,0.35606811135786715,0.35527925715367686,388.05634919999994,79592.56
222,0.35606811135786715,0.35763890768466206,0.3568537675670044,385.98182120000007,82436.8
223,0.35763890768466206,0.35920970401145697,0.3584246891135125,383.0412628,80368.88
224,0.35920970401145697,0.3607805003382517,0.359991389436435,380.491546,83414.08
225,0.3607805003382517,0.3623512966650468,0.3615633185393365,378.58885879999997,82491.28
226,0.3623512966650468,0.36392209299184164,0.3631375079589727,375.9585112,85163.2
227,0.36392209299184164,0.36549288931863666,0.36470833003955355,373.73723800000005,83388.08
228,0.36549288931863666,0.36706368564543146,0.3662816223813906,370.8737168,86979.52
229,0.36706368564543146,0.3686344819722263,0.3678545024972804,368.96774239999996,84850.16
230,0.3686344819722263,0.3702052782990213,0.36942339273149455,366.79198040000006,87944.64
231,0.3702052782990213,0.3717760746258162,0.37098954615575713,364.7491155999999,85972.72
232,0.3717760746258162,0.37334687095261104,0.3725539662711519,362.01548199999996,89412.8
233,0.37334687095261104,0.37491766727940584,0.37412140867670424,359.40131239999994,87722.48
234,0.37491766727940584,0.37648846360620086,0.37569387500026236,357.6840192,91258.56
235,0.37648846360620086,0.3780592599329957,0.37726386610390344,355.61894639999997,89210.8
236,0.3780592599329957,0.37963005625979074,0.3788344911868738,354.5018875999999,92859.52
237,0.37963005625979074,0.38120085258658554,0.38040692593701236,351.9710924,90780.08
238,0.38120085258658554,0.3827716489133804,0.3819827859772744,350.3253248000001,94640.32
239,0.3827716489133804,0.38434244524017525,0.38355090142297443,348.5627456,91775.6
240,0.38434244524017525,0.38591324156697016,0.38512276030580206,345.4610968,96457.92
241,0.38591324156697016,0.387484037893765,0.38669939712506396,343.74304319999993,93768.88
242,0.387484037893765,0.3890548342205599,0.3882686655006545,342.1585848,97268.96
243,0.3890548342205599,0.3906256305473548,0.38983671801457886,340.10177560000005,95196.08
244,0.3906256305473548,0.39219642687414974,0.3914150781985553,337.7558959999999,99990.72
245,0.39219642687414974,0.39376722320094465,0.39299480913684365,336.7063764,96907.12
246,0.39376722320094465,0.3953380195277396,0.3945599309969059,334.546878,99986.56
247,0.3953380195277396,0.39690881585453447,0.3961196183659043,332.1094184,97543.92
248,0.39690881585453447,0.3984796121813293,0.3976891161254328,330.51127119999995,102692.16
249,0.3984796121813293,0.40005040850812407,0.3992609663521873,328.6310488000001,99788.4
250,0.40005040850812407,0.4016212048349191,0.40082738511489646,326.778468,103465.28
251,0.4016212048349191,0.403192001161714,0.40239455519225514,324.5466052,101322.48
252,0.403192001161714,0.404762797488509,0.40397072364972053,323.0800796000001,106271.04
253,0.404762797488509,0.4063335938153038,0.4055436641501571,322.14410200000003,102886.32
254,0.4063335938153038,0.4079043901420988,0.4071161528439231,320.158914,107505.92
255,0.4079043901420988,0.4094751864688937,0.40868939274709304,317.7431772,104523.76
256,0.4094751864688937,0.41104598279568855,0.41025643962960084,316.46038159999995,108476.48
257,0.41104598279568855,0.41261677912248346,0.4118238891410084,314.97799320000007,106336.56
258,0.41261677912248346,0.41418757544927837,0.4134012485233707,313.10230640000003,111256.64
259,0.41418757544927837,0.41575837177607317,0.41497913912534756,311.9010432,108101.52
260,0.41575837177607317,0.4173291681028681,0.4165457738618624,309.7015288,111578.24
261,0.4173291681028681,0.4188999644296631,0.4181187586248008,307.5519168,110367.92
262,0.4188999644296631,0.42047076075645795,0.4196950048928294,306.830386,113864.32
263,0.42047076075645795,0.42204155708325286,0.42126234899872317,305.1444503999999,110903.92
264,0.42204155708325286,0.42361235341004777,0.4228253287538463,302.92804480000007,114710.08
265,0.42361235341004777,0.42518314973684257,0.4243948635359912,301.20948799999996,113336.24
266,0.42518314973684257,0.42675394606363753,0.4259660615941258,299.9026496,117044.8
267,0.42675394606363753,0.42832474239043244,0.4275352876562366,298.6618,114789.68
268,0.42832474239043244,0.4298955387172272,0.4291118660221841,296.6785984,119543.04
269,0.4298955387172272,0.43146633504402215,0.43068314819620857,295.2766635999999,115747.76
270,0.43146633504402215,0.4330371313708172,0.4322513219531936,293.5663616,121120.0
271,0.4330371313708172,0.43460792769761203,0.433824758040268,292.3311784,117995.12
272,0.43460792769761203,0.43617872402440694,0.4353950271856997,291.095486,122241.6
273,0.43617872402440694,0.4377495203512018,0.4369595023738718,289.7059456,119151.92
274,0.4377495203512018,0.43932031667799665,0.4385286131104033,288.3325128,124572.48
275,0.43932031667799665,0.44089111300479156,0.44010464433185875,286.8460104,121900.4
276,0.44089111300479156,0.4424619093315863,0.4416749659120029,285.8041492,125524.0
277,0.4424619093315863,0.44403270565838127,0.4432395099571624,284.0590584000001,123075.12
278,0.44403270565838127,0.44560350198517623,0.44481620665471466,282.5207572,128666.24
279,0.44560350198517623,0.4471742983119711,0.44638873960244474,281.58786720000006,124350.0
280,0.4471742983119711,0.4487450946387661,0.44795076632359576,280.29690360000006,129077.76
281,0.4487450946387661,0.45031589096556096,0.44952112906676256,278.5885304,127174.64
282,0.45031589096556096,0.45188668729235587,0.45109321371258093,277.3298756,131019.84
283,0.45188668729235587,0.4534574836191507,0.452661842320021,275.90558079999994,128630.64
284,0.4534574836191507,0.45502827994594564,0.45422905832709426,274.8135748000001,132861.44
285,0.45502827994594564,0.45659907627274054,0.4558074011398439,273.33296599999994,131811.44
286,0.45659907627274054,0.4581698725995354,0.45738227666391124,272.2494768,134321.92
287,0.4581698725995354,0.4597406689263303,0.45895005193328153,270.94830559999997,132604.72
288,0.4597406689263303,0.46131146525312516,0.4605222403828399,269.80280079999994,136699.84
289,0.46131146525312516,0.4628822615799202,0.46209651232134263,268.596518,134736.24
290,0.4628822615799202,0.46445305790671504,0.46366941063314115,266.99188799999996,138502.56
291,0.46445305790671504,0.46602385423350995,0.46523915314928416,265.8999,136099.12
292,0.46602385423350995,0.4675946505603048,0.46681474855327276,264.5906088,141115.84
293,0.4675946505603048,0.46916544688709977,0.4683903378778488,263.4972692,138175.6
294,0.46916544688709977,0.47073624321389473,0.4699621173844801,262.59529159999994,142513.28
295,0.47073624321389473,0.4723070395406896,0.4715286105860501,261.2407772,138704.88
296,0.4723070395406896,0.4738778358674844,0.47309669322299314,260.0293004,144665.6
297,0.4738778358674844,0.4754486321942794,0.4746659839326861,258.81853,141206.96
298,0.4754486321942794,0.4770194285210741,0.4762347455632823,257.354106,146261.76
299,0.4770194285210741,0.4785902248478692,0.4778017667313626,256.71098400000005,142619.44
300,0.4785902248478692,0.48016102117466397,0.4793713143587716,255.44009479999997,148736.0
301,0.48016102117466397,0.48173181750145894,0.4809461655721743,254.43484599999996,145829.04
302,0.48173181750145894,0.4833026138282536,0.48252240913523153,252.88085999999996,150582.08
303,0.4833026138282536,0.48487341015504853,0.48409278327783484,251.9688008,146667.44
304,0.48487341015504853,0.4864442064818435,0.48565779259070546,250.93559919999998,151818.88
305,0.4864442064818435,0.48801500280863847,0.48722979996249627,249.83368960000004,149502.32
306,0.48801500280863847,0.48958579913543326,0.4888017042355265,248.7882448,153858.24
307,0.48958579913543326,0.49115659546222806,0.49036818312311964,247.74635999999998,150606.8
308,0.49115659546222806,0.4927273917890232,0.49193771865935665,246.56576480000004,156514.24
309,0.4927273917890232,0.49429818811581805,0.49351027240453427,245.8732496,152648.56
310,0.49429818811581805,0.49586898444261296,0.49508037051623427,244.67531960000005,158279.68
311,0.49586898444261296,0.49743978076940787,0.496649727732793,243.55099959999995,154845.04
312,0.49743978076940787,0.4990105770962026,0.49821816266176105,242.62842280000004,159620.8
313,0.4990105770962026,0.5005813734229977,0.49978826649593927,241.579204,157154.16
314,0.5005813734229977,0.5021521697497926,0.5013583060995649,240.53705520000003,161781.12
315,0.5021521697497926,0.5037229660765875,0.5029268534250088,239.15246920000004,159004.72
316,0.5037229660765875,0.5052937624033824,0.5045039808664317,238.52299359999995,165106.24
317,0.5052937624033824,0.5068645587301773,0.5060783686397655,237.98343399999993,160702.32
318,0.5068645587301773,0.5084353550569721,0.5076465141402706,236.73957399999995,166075.2
319,0.5084353550569721,0.510006151383767,0.5092177421704933,235.57358199999996,163086.96
320,0.510006151383767,0.511576947710562,0.5107949661045226,234.24820239999997,169363.52
321,0.511576947710562,0.5131477440373569,0.5123655108289642,233.60449559999998,163947.76
322,0.5131477440373569,0.5147185403641518,0.5139294063479898,232.67578840000002,169922.24
323,0.5147185403641518,0.5162893366909467,0.515504389552516,232.13312920000004,168017.52
324,0.5162893366909467,0.5178601330177416,0.517080509767898,230.97573440000005,172672.16
325,0.5178601330177416,0.5194309293445363,0.5186496400655105,230.10369240000003,168625.2
326,0.5194309293445363,0.5210017256713314,0.5202137273727354,229.05750039999998,173241.92
327,0.5210017256713314,0.5225725219981261,0.5217824497708704,228.04542159999997,171815.6
328,0.5225725219981261,0.5241433183249211,0.5233545694054924,227.2858,176465.92
329,0.5241433183249211,0.5257141146517159,0.524926291154943,226.69090520000006,173554.16
330,0.5257141146517159,0.5272849109785109,0.5264957258724091,225.49365560000007,177836.16
331,0.5272849109785109,0.5288557073053058,0.5280619120134632,224.46378079999994,175177.52
332,0.5288557073053058,0.5304265036321008,0.5296320736474683,223.78628239999998,180798.4
333,0.5304265036321008,0.5319972999588956,0.5312061284994262,222.74738680000002,178076.72
334,0.5319972999588956,0.5335680962856904,0.5327839712417225,222.06006440000002,183886.08
335,0.5335680962856904,0.5351388926124855,0.5343540902449437,221.2420304,178733.04
336,0.5351388926124855,0.5367096889392802,0.5359235195852858,220.51045919999996,185312.96
337,0.5367096889392802,0.5382804852660752,0.5374951314374303,219.44300359999997,181674.48
338,0.5382804852660752,0.53985128159287,0.5390670144024581,218.8840227999999,187710.72
339,0.53985128159287,0.541422077919665,0.5406373259162863,217.9621716,183225.84
